date,sector,compra,compra_pc,venda,net,net_pc
2007-11-16,Invest Institucional Nacional,113349,15.77,213261,-99912,-13.900000000000002
2007-11-16,Investidores Não Residentes,174125,24.22,186499,-12374,-1.7200000000000024
2007-11-16,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-16,Pessoa Física,1155,0.16,313,842,0.12
2007-11-16,Pessoa Jurídica Não Financeira,8850,1.23,19460,-10610,-1.48
2007-11-19,Bancos,411316,57.33,299289,112027,15.61
2007-11-19,DTVM'S e Corretoras de Valores,282,0.04,295,-13,0
2007-11-19,Invest Institucional Nacional,121127,16.88,215798,-94671,-13.2
2007-11-19,Investidores Não Residentes,175231,24.43,180838,-5607,-0.7800000000000011
2007-11-19,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-19,Pessoa Física,1260,0.18,398,862,0.12
2007-11-19,Pessoa Jurídica Não Financeira,8181,1.14,20774,-12593,-1.76
2007-11-21,Bancos,415453,56.82,311004,104449,14.280000000000001
2007-11-21,DTVM'S e Corretoras de Valores,277,0.04,425,-148,-0.019999999999999997
2007-11-21,Invest Institucional Nacional,110868,15.16,225624,-114756,-15.7
2007-11-21,Investidores Não Residentes,194344,26.58,170090,24254,3.3199999999999967
2007-11-21,Outras Jurídicas Financeiras,5,0,5,0,0
2007-11-21,Pessoa Física,1600,0.22,488,1112,0.15
2007-11-21,Pessoa Jurídica Não Financeira,8565,1.17,23476,-14911,-2.04
2007-11-22,Bancos,426488,57.69,320499,105989,14.339999999999996
2007-11-22,DTVM'S e Corretoras de Valores,257,0.03,365,-108,-0.020000000000000004
2007-11-22,Invest Institucional Nacional,108437,14.67,223423,-114986,-15.549999999999999
2007-11-22,Investidores Não Residentes,194657,26.33,171165,23492,3.1799999999999997
2007-11-22,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-22,Pessoa Física,1010,0.14,503,507,0.07
2007-11-22,Pessoa Jurídica Não Financeira,8455,1.14,23339,-14884,-2.0200000000000005
2007-11-23,Bancos,407153,56.38,322639,84514,11.700000000000003
2007-11-23,DTVM'S e Corretoras de Valores,232,0.03,415,-183,-0.03
2007-11-23,Invest Institucional Nacional,110127,15.25,232385,-122258,-16.93
2007-11-23,Investidores Não Residentes,195428,27.06,140222,55206,7.639999999999997
2007-11-23,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-23,Pessoa Física,940,0.13,545,395,0.05
2007-11-23,Pessoa Jurídica Não Financeira,8288,1.15,25952,-17664,-2.44
2007-11-26,Bancos,409973,56.11,341834,68139,9.32
2007-11-26,DTVM'S e Corretoras de Valores,267,0.04,470,-203,-0.019999999999999997
2007-11-26,Invest Institucional Nacional,105817,14.48,242742,-136925,-18.74
2007-11-26,Investidores Não Residentes,199960,27.37,119112,80848,11.07
2007-11-26,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-26,Pessoa Física,1080,0.15,690,390,0.06
2007-11-26,Pessoa Jurídica Não Financeira,13533,1.85,25772,-12239,-1.6799999999999997
2007-11-27,Bancos,387369,52.17,371450,15919,2.1499999999999986
2007-11-27,DTVM'S e Corretoras de Valores,287,0.04,585,-298,-0.04
2007-11-27,Invest Institucional Nacional,123005,16.57,235869,-112864,-15.2
2007-11-27,Investidores Não Residentes,210751,28.38,106119,104632,14.09
2007-11-27,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-27,Pessoa Física,1490,0.2,730,760,0.1
2007-11-27,Pessoa Jurídica Não Financeira,19628,2.64,27767,-8139,-1.1
2007-11-28,Bancos,401259,51.77,375705,25554,3.2900000000000063
2007-11-28,DTVM'S e Corretoras de Valores,1268,0.16,1509,-241,-0.03
2007-11-28,Invest Institucional Nacional,111504,14.39,223637,-112133,-14.46
2007-11-28,Investidores Não Residentes,250662,32.34,143396,107266,13.840000000000003
2007-11-28,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-28,Pessoa Física,945,0.12,500,445,0.06
2007-11-28,Pessoa Jurídica Não Financeira,9406,1.21,30287,-20881,-2.7
2007-11-29,Bancos,472201,54.02,453032,19169,2.190000000000005
2007-11-29,DTVM'S e Corretoras de Valores,788,0.09,909,-121,-0.010000000000000009
2007-11-29,Invest Institucional Nacional,146024,16.71,229963,-83939,-9.599999999999998
2007-11-29,Investidores Não Residentes,241598,27.64,157260,84338,9.650000000000002
2007-11-29,Outras Jurídicas Financeiras,350,0.04,10,340,0.04
2007-11-29,Pessoa Física,1060,0.12,680,380,0.039999999999999994
2007-11-29,Pessoa Jurídica Não Financeira,12035,1.38,32202,-20167,-2.3000000000000003
2007-11-30,Bancos,545736,56.94,442536,103200,10.769999999999996
2007-11-30,DTVM'S e Corretoras de Valores,498,0.05,784,-286,-0.03
2007-11-30,Invest Institucional Nacional,151395,15.8,248890,-97495,-10.169999999999998
2007-11-30,Investidores Não Residentes,245400,25.6,224667,20733,2.16
2007-11-30,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-30,Pessoa Física,1020,0.11,2955,-1935,-0.2
2007-11-30,Pessoa Jurídica Não Financeira,14430,1.51,38637,-24207,-2.5200000000000005
2007-12-03,Bancos,355319,53.16,313966,41353,6.189999999999998
2007-12-03,DTVM'S e Corretoras de Valores,330,0.05,425,-95,-0.009999999999999995
2007-12-03,Invest Institucional Nacional,102738,15.37,193941,-91203,-13.65
2007-12-03,Investidores Não Residentes,198539,29.7,144605,53934,8.07
2007-12-03,Outras Jurídicas Financeiras,0,0,270,-270,-0.04
2007-12-03,Pessoa Física,1030,0.15,475,555,0.07999999999999999
2007-12-03,Pessoa Jurídica Não Financeira,10435,1.56,14709,-4274,-0.6400000000000001
2007-12-04,Bancos,359954,52.12,340311,19643,2.8499999999999943
2007-12-04,DTVM'S e Corretoras de Valores,245,0.04,380,-135,-0.019999999999999997
2007-12-04,Invest Institucional Nacional,109976,15.92,196089,-86113,-12.47
2007-12-04,Investidores Não Residentes,209996,30.4,137950,72046,10.43
2007-12-04,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-04,Pessoa Física,915,0.13,530,385,0.05
2007-12-04,Pessoa Jurídica Não Financeira,9578,1.39,15394,-5816,-0.8400000000000001
2007-12-05,Bancos,358223,51.15,338795,19428,2.769999999999996
2007-12-05,DTVM'S e Corretoras de Valores,295,0.04,405,-110,-0.019999999999999997
2007-12-05,Invest Institucional Nacional,117490,16.78,200883,-83393,-11.899999999999999
2007-12-05,Investidores Não Residentes,212482,30.34,145436,67046,9.57
2007-12-05,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-05,Pessoa Física,970,0.14,445,525,0.08000000000000002
2007-12-05,Pessoa Jurídica Não Financeira,10853,1.55,14339,-3486,-0.4999999999999998
2007-12-06,Bancos,353778,50.16,344075,9703,1.3699999999999974
2007-12-06,DTVM'S e Corretoras de Valores,260,0.04,450,-190,-0.019999999999999997
2007-12-06,Invest Institucional Nacional,119483,16.94,202320,-82837,-11.75
2007-12-06,Investidores Não Residentes,219064,31.06,143078,75986,10.77
2007-12-06,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-06,Pessoa Física,1375,0.19,420,955,0.13
2007-12-06,Pessoa Jurídica Não Financeira,11277,1.6,14884,-3607,-0.5099999999999998
2007-12-07,Bancos,353771,50.53,329748,24023,3.4299999999999997
2007-12-07,DTVM'S e Corretoras de Valores,220,0.03,460,-240,-0.04000000000000001
2007-12-07,Invest Institucional Nacional,115118,16.44,195753,-80635,-11.52
2007-12-07,Investidores Não Residentes,216323,30.9,159186,57137,8.16
2007-12-07,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-07,Pessoa Física,1315,0.19,290,1025,0.15
2007-12-07,Pessoa Jurídica Não Financeira,13359,1.91,14659,-1300,-0.17999999999999994
2007-12-10,Bancos,352562,50.68,331439,21123,3.039999999999999
2007-12-10,DTVM'S e Corretoras de Valores,215,0.03,335,-120,-0.020000000000000004
2007-12-10,Invest Institucional Nacional,115773,16.64,188804,-73031,-10.5
2007-12-10,Investidores Não Residentes,212798,30.59,160507,52291,7.52
2007-12-10,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-10,Pessoa Física,1420,0.2,325,1095,0.15000000000000002
2007-12-10,Pessoa Jurídica Não Financeira,12891,1.85,14239,-1348,-0.19999999999999973
2007-12-11,Bancos,362927,51.76,337494,25433,3.6299999999999955
2007-12-11,DTVM'S e Corretoras de Valores,215,0.03,340,-125,-0.020000000000000004
2007-12-11,Invest Institucional Nacional,117460,16.75,176625,-59165,-8.440000000000001
2007-12-11,Investidores Não Residentes,206044,29.38,172322,33722,4.800000000000001
2007-12-11,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-11,Pessoa Física,1335,0.19,360,975,0.14
2007-12-11,Pessoa Jurídica Não Financeira,13209,1.88,14039,-830,-0.1200000000000001
2007-12-12,Bancos,373302,54,341114,32188,4.649999999999999
2007-12-12,DTVM'S e Corretoras de Valores,395,0.06,320,75,0.009999999999999995
2007-12-12,Invest Institucional Nacional,115565,16.72,165228,-49663,-7.18
2007-12-12,Investidores Não Residentes,188387,27.25,169089,19298,2.789999999999999
2007-12-12,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-12,Pessoa Física,1165,0.17,130,1035,0.15000000000000002
2007-12-12,Pessoa Jurídica Não Financeira,12461,1.8,15384,-2923,-0.42999999999999994
2007-12-13,Bancos,367685,52.56,358579,9106,1.3000000000000043
2007-12-13,DTVM'S e Corretoras de Valores,315,0.05,330,-15,0
2007-12-13,Invest Institucional Nacional,124009,17.73,169564,-45555,-6.509999999999998
2007-12-13,Investidores Não Residentes,193056,27.6,155969,37087,5.300000000000001
2007-12-13,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-12-13,Pessoa Física,1460,0.21,190,1270,0.18
2007-12-13,Pessoa Jurídica Não Financeira,13041,1.86,14924,-1883,-0.2699999999999998
2007-12-14,Bancos,365665,50.55,372854,-7189,-0.990000000000002
2007-12-14,DTVM'S e Corretoras de Valores,215,0.03,305,-90,-0.010000000000000002
2007-12-14,Invest Institucional Nacional,136545,18.88,180826,-44281,-6.120000000000001
2007-12-14,Investidores Não Residentes,202283,27.96,153258,49025,6.77
2007-12-14,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-12-14,Pessoa Física,985,0.14,260,725,0.1
2007-12-14,Pessoa Jurídica Não Financeira,17664,2.44,15839,1825,0.25
2007-12-17,Bancos,341380,47.81,370734,-29354,-4.109999999999999
2007-12-17,DTVM'S e Corretoras de Valores,260,0.04,320,-60,0
2007-12-17,Invest Institucional Nacional,143206,20.06,179631,-36425,-5.100000000000001
2007-12-17,Investidores Não Residentes,211025,29.56,146698,64327,9.009999999999998
2007-12-17,Outras Jurídicas Financeiras,0,0,25,-25,0
2007-12-17,Pessoa Física,1150,0.16,310,840,0.12
2007-12-17,Pessoa Jurídica Não Financeira,16976,2.38,16279,697,0.10000000000000009
2007-12-18,Bancos,351037,47.44,390891,-39854,-5.390000000000001
2007-12-18,DTVM'S e Corretoras de Valores,235,0.03,320,-85,-0.010000000000000002
2007-12-18,Invest Institucional Nacional,162905,22.02,178844,-15939,-2.150000000000002
2007-12-18,Investidores Não Residentes,205750,27.81,153344,52406,7.09
2007-12-18,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-12-18,Pessoa Física,1125,0.15,210,915,0.12
2007-12-18,Pessoa Jurídica Não Financeira,18856,2.55,16284,2572,0.34999999999999964
2007-12-19,Bancos,344647,46.31,412831,-68184,-9.169999999999995
2007-12-19,DTVM'S e Corretoras de Valores,250,0.03,540,-290,-0.04000000000000001
2007-12-19,Invest Institucional Nacional,158632,21.32,177592,-18960,-2.5500000000000007
2007-12-19,Investidores Não Residentes,220431,29.62,136728,83703,11.25
2007-12-19,Outras Jurídicas Financeiras,10,0,45,-35,-0.01
2007-12-19,Pessoa Física,1120,0.15,420,700,0.09
2007-12-19,Pessoa Jurídica Não Financeira,19060,2.56,15994,3066,0.41000000000000014
2007-12-20,Bancos,376867,48.02,448706,-71839,-9.159999999999997
2007-12-20,DTVM'S e Corretoras de Valores,335,0.04,595,-260,-0.04
2007-12-20,Invest Institucional Nacional,150683,19.2,178469,-27786,-3.539999999999999
2007-12-20,Investidores Não Residentes,236836,30.18,140733,96103,12.25
2007-12-20,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-12-20,Pessoa Física,1040,0.13,265,775,0.1
2007-12-20,Pessoa Jurídica Não Financeira,18981,2.42,15959,3022,0.3900000000000001
2007-12-21,Bancos,394882,48.93,450801,-55919,-6.93
2007-12-21,DTVM'S e Corretoras de Valores,225,0.03,935,-710,-0.09
2007-12-21,Invest Institucional Nacional,153204,18.98,191348,-38144,-4.73
2007-12-21,Investidores Não Residentes,238476,29.55,147929,90547,11.220000000000002
2007-12-21,Outras Jurídicas Financeiras,0,0,20,-20,0
2007-12-21,Pessoa Física,995,0.12,220,775,0.09
2007-12-21,Pessoa Jurídica Não Financeira,19285,2.39,15814,3471,0.43000000000000016
2007-12-26,Bancos,389149,46.24,472958,-83809,-9.96
2007-12-26,DTVM'S e Corretoras de Valores,415,0.05,725,-310,-0.039999999999999994
2007-12-26,Invest Institucional Nacional,167850,19.94,201725,-33875,-4.029999999999998
2007-12-26,Investidores Não Residentes,262531,31.19,149802,112729,13.39
2007-12-26,Outras Jurídicas Financeiras,0,0,20,-20,0
2007-12-26,Pessoa Física,1105,0.13,220,885,0.1
2007-12-26,Pessoa Jurídica Não Financeira,20539,2.44,16139,4400,0.52
2007-12-27,Bancos,406010,43.35,512364,-106354,-11.36
2007-12-27,DTVM'S e Corretoras de Valores,395,0.04,705,-310,-0.04
2007-12-27,Invest Institucional Nacional,212421,22.68,243124,-30703,-3.280000000000001
2007-12-27,Investidores Não Residentes,294475,31.44,165649,128826,13.75
2007-12-27,Outras Jurídicas Financeiras,0,0,25,-25,0
2007-12-27,Pessoa Física,1225,0.13,220,1005,0.11
2007-12-27,Pessoa Jurídica Não Financeira,22060,2.36,14499,7561,0.8099999999999998
2007-12-28,Bancos,421110,43.23,538429,-117319,-12.050000000000004
2007-12-28,DTVM'S e Corretoras de Valores,630,0.06,565,65,0
2007-12-28,Invest Institucional Nacional,202715,20.81,261222,-58507,-6.010000000000002
2007-12-28,Investidores Não Residentes,324732,33.34,157481,167251,17.17
2007-12-28,Outras Jurídicas Financeiras,0,0,25,-25,0
2007-12-28,Pessoa Física,2860,0.29,615,2245,0.22999999999999998
2007-12-28,Pessoa Jurídica Não Financeira,22014,2.26,15724,6290,0.6499999999999997
2008-01-02,Bancos,305566,46.28,314880,-9314,-1.4099999999999966
2008-01-02,DTVM'S e Corretoras de Valores,140,0.02,550,-410,-0.06
2008-01-02,Invest Institucional Nacional,106495,16.13,185248,-78753,-11.93
2008-01-02,Investidores Não Residentes,232701,35.25,144814,87887,13.32
2008-01-02,Outras Jurídicas Financeiras,10,0,25,-15,0
2008-01-02,Pessoa Física,1110,0.17,170,940,0.14
2008-01-02,Pessoa Jurídica Não Financeira,14210,2.15,14545,-335,-0.050000000000000266
2008-01-03,Bancos,336256,50.36,296918,39338,5.890000000000001
2008-01-03,DTVM'S e Corretoras de Valores,205,0.03,580,-375,-0.06
2008-01-03,Invest Institucional Nacional,101661,15.23,193163,-91502,-13.7
2008-01-03,Investidores Não Residentes,212802,31.87,163330,49472,7.41
2008-01-03,Outras Jurídicas Financeiras,0,0,30,-30,0
2008-01-03,Pessoa Física,1380,0.21,90,1290,0.19999999999999998
2008-01-03,Pessoa Jurídica Não Financeira,15420,2.31,13613,1807,0.27
2008-01-04,Bancos,343591,51.41,303673,39918,5.969999999999999
2008-01-04,DTVM'S e Corretoras de Valores,150,0.02,545,-395,-0.06
2008-01-04,Invest Institucional Nacional,105182,15.74,185515,-80333,-12.020000000000001
2008-01-04,Investidores Não Residentes,203089,30.39,163723,39366,5.890000000000001
2008-01-04,Outras Jurídicas Financeiras,0,0,25,-25,0
2008-01-04,Pessoa Física,1505,0.23,95,1410,0.22
2008-01-04,Pessoa Jurídica Não Financeira,14820,2.22,14761,59,0.010000000000000231
2008-01-07,Bancos,378246,57.05,331386,46860,7.07
2008-01-07,DTVM'S e Corretoras de Valores,100,0.02,525,-425,-0.06
2008-01-07,Invest Institucional Nacional,90637,13.67,189226,-98589,-14.87
2008-01-07,Investidores Não Residentes,178950,26.99,125838,53112,8.009999999999998
2008-01-07,Outras Jurídicas Financeiras,0,0,25,-25,0
2008-01-07,Pessoa Física,1190,0.18,330,860,0.13
2008-01-07,Pessoa Jurídica Não Financeira,13920,2.1,15713,-1793,-0.27
2008-01-08,Bancos,398866,57.5,350273,48593,7.009999999999998
2008-01-08,DTVM'S e Corretoras de Valores,135,0.02,610,-475,-0.06999999999999999
2008-01-08,Invest Institucional Nacional,92943,13.4,194819,-101876,-14.679999999999998
2008-01-08,Investidores Não Residentes,185755,26.78,132962,52793,7.609999999999999
2008-01-08,Outras Jurídicas Financeiras,0,0,25,-25,0
2008-01-08,Pessoa Física,1280,0.18,105,1175,0.16
2008-01-08,Pessoa Jurídica Não Financeira,14715,2.12,14900,-185,-0.029999999999999805
2008-01-09,Bancos,412061,58.39,357888,54173,7.670000000000002
2008-01-09,DTVM'S e Corretoras de Valores,125,0.02,550,-425,-0.06
2008-01-09,Invest Institucional Nacional,98038,13.89,197650,-99612,-14.120000000000001
2008-01-09,Investidores Não Residentes,180784,25.62,132545,48239,6.84
2008-01-09,Outras Jurídicas Financeiras,0,0,35,-35,0
2008-01-09,Pessoa Física,1030,0.15,240,790,0.12
2008-01-09,Pessoa Jurídica Não Financeira,13625,1.93,16755,-3130,-0.44000000000000017
2008-01-10,Bancos,416003,57.7,359100,56903,7.890000000000001
2008-01-10,DTVM'S e Corretoras de Valores,120,0.02,520,-400,-0.05
2008-01-10,Invest Institucional Nacional,99977,13.87,203948,-103971,-14.42
2008-01-10,Investidores Não Residentes,188073,26.09,142417,45656,6.34
2008-01-10,Outras Jurídicas Financeiras,20,0,25,-5,0
2008-01-10,Pessoa Física,1440,0.2,125,1315,0.18000000000000002
2008-01-10,Pessoa Jurídica Não Financeira,15335,2.13,14833,502,0.06999999999999984
2008-01-11,Bancos,422901,58.49,354184,68717,9.5
2008-01-11,DTVM'S e Corretoras de Valores,125,0.02,550,-425,-0.06
2008-01-11,Invest Institucional Nacional,102886,14.23,203178,-100292,-13.870000000000001
2008-01-11,Investidores Não Residentes,178072,24.63,150350,27722,3.8299999999999983
2008-01-11,Outras Jurídicas Financeiras,0,0,35,-35,0
2008-01-11,Pessoa Física,1395,0.19,110,1285,0.17
2008-01-11,Pessoa Jurídica Não Financeira,17620,2.44,14592,3028,0.41999999999999993
2008-01-14,Bancos,418376,57.68,357744,60632,8.36
2008-01-14,DTVM'S e Corretoras de Valores,120,0.02,545,-425,-0.06
2008-01-14,Invest Institucional Nacional,109225,15.06,206721,-97496,-13.44
2008-01-14,Investidores Não Residentes,176176,24.29,145650,30526,4.210000000000001
2008-01-14,Outras Jurídicas Financeiras,0,0,25,-25,0
2008-01-14,Pessoa Física,2210,0.3,85,2125,0.29
2008-01-14,Pessoa Jurídica Não Financeira,19220,2.65,14557,4663,0.6400000000000001
2008-01-15,Bancos,426374,58.2,370250,56124,7.660000000000004
2008-01-15,DTVM'S e Corretoras de Valores,105,0.01,550,-445,-0.07
2008-01-15,Invest Institucional Nacional,108525,14.81,202584,-94059,-12.839999999999998
2008-01-15,Investidores Não Residentes,176400,24.08,142766,33634,4.59
2008-01-15,Outras Jurídicas Financeiras,0,0,25,-25,0
2008-01-15,Pessoa Física,1890,0.26,360,1530,0.21000000000000002
2008-01-15,Pessoa Jurídica Não Financeira,19360,2.64,16119,3241,0.43999999999999995
2008-01-16,Bancos,414709,57.73,358575,56134,7.82
2008-01-16,DTVM'S e Corretoras de Valores,135,0.02,580,-445,-0.06
2008-01-16,Invest Institucional Nacional,104854,14.6,195280,-90426,-12.58
2008-01-16,Investidores Não Residentes,181612,25.28,145960,35652,4.960000000000001
2008-01-16,Outras Jurídicas Financeiras,0,0,65,-65,-0.01
2008-01-16,Pessoa Física,1280,0.18,410,870,0.12
2008-01-16,Pessoa Jurídica Não Financeira,15795,2.2,17515,-1720,-0.23999999999999977
2008-01-17,Bancos,407886,55.82,364657,43229,5.920000000000002
2008-01-17,DTVM'S e Corretoras de Valores,135,0.02,515,-380,-0.05
2008-01-17,Invest Institucional Nacional,104420,14.29,201580,-97160,-13.29
2008-01-17,Investidores Não Residentes,201401,27.56,142682,58719,8.04
2008-01-17,Outras Jurídicas Financeiras,30,0,40,-10,-0.01
2008-01-17,Pessoa Física,1560,0.21,585,975,0.13
2008-01-17,Pessoa Jurídica Não Financeira,15335,2.1,20708,-5373,-0.73
2008-01-18,Bancos,410876,55.41,382015,28861,3.8999999999999986
2008-01-18,DTVM'S e Corretoras de Valores,145,0.02,535,-390,-0.05
